FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	8777	108	3	0	0	A_07_P020676	b1609	11296.1	5755.76	1.33E+03	1.33E+02	1221	51	1.82E+01	0	0	0	0	0	0	1198.18	1	1	49.6359	53.8734
DATA	8778	108	4	66	-1	(-)3xSLv1	NegativeControl	11338.6	5755.48	8.75E+00	8.83E+00	56	48	1.83E+01	0	0	0	0	0	0	-8.7447	0	0	65	53.8539
DATA	8779	108	5	0	0	A_07_P038648	c_1594	11380.4	5755.35	1.19E+02	1.48E+01	166.5	49	1.77E+01	0	0	0	0	0	0	108.782	1	1	44.2664	54.6067
DATA	8780	108	6	0	0	A_07_P046871	Z1167	11423	5755.7	1.89E+02	2.08E+01	235	54.5	1.90E+01	0	0	0	0	0	0	172.81	1	1	47.9926	58.2561
DATA	8781	108	7	0	0	A_07_P036974	c_5282	11465.7	5756.77	7.47E+01	1.15E+01	134	52.5	1.90E+01	0	0	0	0	0	0	68.8404	1	1	42.9526	56.9322
DATA	8782	108	8	0	0	A_07_P004834	b0876	11508.2	5755.42	3.45E+02	3.56E+01	382.5	51	1.42E+01	0	0	0	0	0	0	320.272	1	1	49.7512	52.3415
DATA	8783	108	9	0	0	A_07_P038381	c_1528	11550.4	5755.5	3.53E+01	9.27E+00	90	57	2.08E+01	0	0	0	0	0	0	32.9793	1	0	56.6442	58.6883
DATA	8784	108	10	0	0	A_07_P005669	b3749	11592.6	5755.78	8.13E+01	1.18E+01	137.5	48.5	1.45E+01	0	0	0	0	0	0	76.4464	1	1	45.2901	51.3298
DATA	8785	108	11	66	-1	(-)3xSLv1	NegativeControl	11635	5755.5	8.39E+00	8.46E+00	57	50	1.31E+01	0	0	0	0	0	0	-4.19036	0	0	65	51.5484
DATA	8786	108	12	0	0	A_07_P057007	ECs0954	11677.3	5755.75	2.17E+03	2.17E+02	1975	52	1.66E+01	0	0	0	0	0	0	2065.57	1	1	49.8662	56.6974
DATA	8787	108	13	66	-1	(-)3xSLv1	NegativeControl	11719.6	5755.5	8.27E+00	8.35E+00	57	53	1.61E+01	0	0	0	0	0	0	-4.14308	0	0	56.6442	55.0787
DATA	8788	108	14	66	-1	(-)3xSLv1	NegativeControl	11762	5755.5	8.21E+00	8.29E+00	57	53.5	1.68E+01	0	0	0	0	0	0	-5.12078	0	0	56.2381	55.55
DATA	8789	108	15	66	-1	(-)3xSLv1	NegativeControl	11802.7	5756.01	8.16E+00	8.23E+00	59	49	1.78E+01	0	0	0	0	0	0	-3.60836	0	0	39.0393	53.3978
DATA	8790	108	16	0	0	A_07_P060563	ECs1409	11847.3	5755.75	8.99E+01	1.21E+01	144	50	1.98E+01	0	0	0	0	0	0	88.0924	1	1	43.2185	55.3301
DATA	8791	108	17	66	-1	(-)3xSLv1	NegativeControl	11888.9	5755.56	8.04E+00	8.11E+00	57	55	1.69E+01	0	0	0	0	0	0	-2.5593	0	0	65	55.4835
DATA	8792	108	18	0	0	A_07_P059325	ACA-0244263	11931.4	5755.61	2.72E+03	2.72E+02	2677	56	1.92E+01	0	0	0	0	0	0	2698.6	1	1	49.4045	59.0617
DATA	8793	108	19	0	0	A_07_P060353	ECs1362	11972.6	5754.94	6.89E+01	1.06E+01	125	48	1.67E+01	0	0	0	0	0	0	68.9962	1	1	39.9102	52.8293
DATA	8794	108	20	0	0	A_07_P039583	c_4356	12015.9	5755.58	3.18E+03	3.18E+02	3231	53	1.76E+01	0	0	0	0	0	0	3204.9	1	1	51.6719	57.2105
DATA	8795	108	21	0	0	A_07_P042386	c_2170	12058.4	5756.01	1.43E+03	1.43E+02	1483	52	2.02E+01	0	0	0	0	0	0	1448.25	1	1	48.8211	57.1034
DATA	8796	108	22	0	0	A_07_P019185	b3881	12100.9	5755.91	2.24E+02	2.37E+01	292	55.5	1.82E+01	0	0	0	0	0	0	228.744	1	1	48.3494	57.7432
DATA	8797	108	23	66	-1	(-)3xSLv1	NegativeControl	12142.9	5755.56	7.71E+00	7.78E+00	57	53	1.91E+01	0	0	0	0	0	0	-4.63964	0	0	65	56.9157
DATA	8798	108	24	66	-1	(-)3xSLv1	NegativeControl	12185.2	5755.59	7.66E+00	7.73E+00	58	57	1.76E+01	0	0	0	0	0	0	-4.42488	0	0	56.4415	58.2857
DATA	8799	108	25	66	-1	(-)3xSLv1	NegativeControl	12227.6	5755.57	7.61E+00	7.68E+00	55	56	1.92E+01	0	0	0	0	0	0	-9.30461	0	0	65	57.716
DATA	8800	108	26	0	0	A_07_P018767	b1744	12269.9	5755.95	2.29E+02	2.41E+01	302	55	1.86E+01	0	0	0	0	0	0	240.092	1	1	48.3494	56.8421
DATA	8801	108	27	1028	1	(+)E1A_r60_3	E1A_r60_3	12313.3	5755.66	7.52E+00	7.59E+00	61	50	1.64E+01	0	0	0	0	0	0	0.129161	0	0	65	53.8936
DATA	8802	108	28	0	0	A_07_P061823	ECs5306	12354.3	5756.3	2.38E+02	2.50E+01	320	54	1.99E+01	0	0	0	0	0	0	252.632	1	1	47.3919	58.6056
DATA	8803	108	29	0	0	A_07_P061868	ECs5344	12396.8	5755.9	2.61E+02	2.72E+01	329	55	1.63E+01	0	0	0	0	0	0	279.095	1	1	48.5859	57.2917
DATA	8804	108	30	66	-1	(-)3xSLv1	NegativeControl	12439.1	5756	7.39E+00	7.46E+00	64	51	1.47E+01	0	0	0	0	0	0	0.109676	0	0	54.2679	52.58
DATA	8805	108	31	0	0	A_07_P011354	b4123	12481.3	5755.8	1.14E+02	1.36E+01	185	51	1.80E+01	0	0	0	0	0	0	122.901	1	1	45.9182	55.2353
DATA	8806	108	32	0	0	A_07_P051187	Z1363	12524	5755.94	4.50E+03	4.50E+02	4968	51	1.68E+01	0	0	0	0	0	0	4881.16	1	1	51.0022	55.6522
DATA	8807	108	33	66	-1	(-)3xSLv1	NegativeControl	12566.1	5756	7.29E+00	7.35E+00	57	59	2.04E+01	0	0	0	0	0	0	-9.76099	0	0	65	61.6452
DATA	8808	108	34	0	0	A_07_P000102	b3075	12608.5	5755.98	6.68E+02	6.72E+01	783.5	58	1.89E+01	0	0	0	0	0	0	730.881	1	1	48.3494	59.4643
DATA	8809	108	35	0	0	A_07_P034819	c_1833	12650.9	5756	7.23E+00	7.29E+00	58	50	1.75E+01	0	0	0	0	0	0	-4.88486	0	0	65	55.2473
DATA	8810	108	36	0	0	A_07_P035318	c_2255	12693.3	5756.18	3.07E+03	3.07E+02	3491	51	1.75E+01	0	0	0	0	0	0	3382.42	1	1	50.7771	55.8716
DATA	8811	108	37	66	-1	(-)3xSLv1	NegativeControl	12736.1	5756.8	7.18E+00	7.24E+00	64.5	52	1.81E+01	0	0	0	0	0	0	-0.618446	0	0	41.7348	55.2688
DATA	8812	108	38	0	0	A_07_P059360	ACA-0244273	12777.9	5756.17	4.36E+03	4.36E+02	4891	59	1.92E+01	0	0	0	0	0	0	4840.27	1	1	50.6641	60.3196
DATA	8813	108	39	66	-1	(-)3xSLv1	NegativeControl	12820.1	5756	7.13E+00	7.20E+00	55	54	1.74E+01	0	0	0	0	0	0	-6.9585	0	0	65	55.6774
DATA	8814	108	40	66	-1	(-)3xSLv1	NegativeControl	12862.5	5756	7.12E+00	7.18E+00	59.5	56	1.89E+01	0	0	0	0	0	0	-1.26452	0	0	65	58.1486
DATA	8815	108	41	0	0	A_07_P041171	c_2158	12904.6	5756.12	3.20E+02	3.28E+01	426	57	2.02E+01	0	0	0	0	0	0	357.659	1	1	48.3494	59.4321
DATA	8816	108	42	66	-1	(-)3xSLv1	NegativeControl	12946.6	5755.22	7.09E+00	7.16E+00	61	50	2.11E+01	0	0	0	0	0	0	-2.56718	0	0	39.622	56.9043
DATA	8817	108	43	0	0	A_07_P044507	Z2863	12989.6	5756.46	8.78E+02	8.81E+01	1040	61	2.01E+01	0	0	0	0	0	0	982.969	1	1	49.172	63.0921
DATA	8818	108	44	0	0	A_07_P016821	b0613	13031.7	5756.46	6.32E+01	9.54E+00	135	53	1.56E+01	0	0	0	0	0	0	70.8413	1	1	43.7456	54.3956
DATA	8819	108	45	66	-1	(-)3xSLv1	NegativeControl	13074.1	5756.44	7.08E+00	7.14E+00	59	47	1.68E+01	0	0	0	0	0	0	-2.81891	0	0	56.2381	52.4138
DATA	8820	108	46	66	-1	(-)3xSLv1	NegativeControl	13115.9	5756.06	7.08E+00	7.14E+00	57	56	1.85E+01	0	0	0	0	0	0	-4.78233	0	0	36.3016	57.4875
DATA	8821	108	47	66	-1	(-)3xSLv1	NegativeControl	13158.8	5756.41	7.08E+00	7.14E+00	52	51	1.95E+01	0	0	0	0	0	0	-9.45494	0	0	56.4415	55.8506
DATA	8822	108	48	0	0	A_07_P047871	Z2120	13200.9	5756.39	2.18E+03	2.18E+02	2528.5	54	2.02E+01	0	0	0	0	0	0	2436.85	1	1	51.2264	57.6538
DATA	8823	108	49	0	0	A_07_P004361	b0782	13243	5756.36	6.85E+03	6.85E+02	7710.5	55	2.36E+01	0	0	0	0	0	0	7668.75	1	1	51.8932	61.6744
DATA	8824	108	50	66	-1	(-)3xSLv1	NegativeControl	13285.8	5756.43	7.10E+00	7.17E+00	64	58	2.33E+01	0	0	0	0	0	0	3.31797	0	0	56.4415	63.191
DATA	8825	108	51	1028	1	(+)E1A_r60_n9	E1A_r60_n9	13328.1	5756.44	7.15E+01	1.01E+01	135	58.5	1.91E+01	0	0	0	0	0	0	79.6616	1	1	56.2381	57.7955
DATA	8826	108	52	0	0	A_07_P005088	b0928	13370.5	5756.36	1.32E+04	1.32E+03	14744	54	1.66E+01	0	0	0	0	0	0	14641.6	1	1	52.5515	54.0519
DATA	8827	108	53	0	0	A_07_P020446	b1561	13412.8	5756.59	6.31E+02	6.36E+01	744	55	1.48E+01	0	0	0	0	0	0	700.146	1	1	48.4678	55.5753
DATA	8828	108	54	0	0	A_07_P030837	c_0367	13455	5756.5	7.18E+00	7.24E+00	56	57	1.86E+01	0	0	0	0	0	0	-6.21937	0	0	65	59.5354
DATA	8829	108	55	0	0	A_07_P018189	b3432	13497.3	5756.44	4.91E+03	4.91E+02	5498	56	1.89E+01	0	0	0	0	0	0	5409.27	1	1	52.1135	58.0602
DATA	8830	108	56	0	0	A_07_P033727	c_0973	13538.9	5755.54	7.23E+00	7.30E+00	65	51	1.52E+01	0	0	0	0	0	0	1.74407	0	0	35.6646	53.2857
DATA	8831	108	57	0	0	A_07_P010372	b1251	13582	5756.58	3.88E+03	3.88E+02	4240	53	1.79E+01	0	0	0	0	0	0	4239.56	1	1	52.1135	56.9091
DATA	8832	108	58	0	0	A_07_P000257	b3106	13624.1	5756.47	3.88E+03	3.88E+02	4323	51	1.42E+01	0	0	0	0	0	0	4218.29	1	1	51.3382	54.72
DATA	8833	108	59	66	-1	(-)3xSLv1	NegativeControl	13666.2	5756.33	7.34E+00	7.41E+00	56	51	1.91E+01	0	0	0	0	0	0	-6.26166	0	0	65	57.2179
DATA	8834	108	60	0	0	A_07_P034727	c_1765	13709	5756.25	2.38E+02	2.49E+01	300	55	2.30E+01	0	0	0	0	0	0	255.243	1	1	48.4678	61.4184
DATA	8835	108	61	0	0	A_07_P062718	ECs1345	13751.4	5756.44	1.68E+03	1.68E+02	1832.5	54.5	2.09E+01	0	0	0	0	0	0	1788.78	1	1	51.8932	59.7375
DATA	8836	108	62	0	0	A_07_P034237	c_4021	13793.1	5756.58	7.48E+00	7.57E+00	69	51.5	1.87E+01	0	0	0	0	0	0	6.92597	0	0	40.4804	56.3854
DATA	8837	108	63	0	0	A_07_P016326	b0508	13836	5756.5	2.09E+02	2.22E+01	280	54.5	1.89E+01	0	0	0	0	0	0	219.986	1	1	65	56.82
DATA	8838	108	64	0	0	A_07_P039723	c_4422	13878.2	5756.67	3.79E+03	3.79E+02	4062.5	53	2.29E+01	0	0	0	0	0	0	3965.77	1	1	51.4496	58.1948
DATA	8839	108	65	0	0	A_07_P018472	b1684	13920.3	5756.33	2.16E+03	2.16E+02	2284	56	1.64E+01	0	0	0	0	0	0	2242.88	1	1	51.3382	58.1176
DATA	8840	108	66	66	-1	(-)3xSLv1	NegativeControl	13963.1	5756.55	7.71E+00	7.78E+00	62	53.5	1.81E+01	0	0	0	0	0	0	-1.12191	0	0	65	55.375
DATA	8841	108	67	0	0	A_07_P048332	Z2379	14005.4	5756.52	8.00E+04	8.00E+03	79879.5	54	1.26E+01	0	0	0	0	0	0	81624	1	1	56.6442	52.0645
DATA	8842	108	68	0	0	A_07_P012006	b2974	14046.6	5756.73	1.35E+01	8.02E+00	77	57	2.20E+01	0	0	0	0	0	0	13.6163	1	0	47.2709	59.898
DATA	8843	108	69	0	0	A_07_P021288	b0435	14090.1	5756.56	1.29E+05	1.29E+04	122532	58.5	2.29E+01	0	0	0	0	0	0	129668	1	1	56.2381	61.67
DATA	8844	108	70	66	-1	(-)3xSLv1	NegativeControl	14133	5756.81	7.99E+00	8.06E+00	56	58.5	2.10E+01	0	0	0	0	0	0	-1.4523	0	0	38.4478	61.1341
DATA	8845	108	71	0	0	A_07_P043030	Z3940	14174.7	5756.58	3.91E+01	9.03E+00	94	56	2.09E+01	0	0	0	0	0	0	38.4648	1	0	56.6442	59.5059
DATA	8846	108	72	0	0	A_07_P038817	c_1683	14217	5756.61	5.25E+01	9.75E+00	110	55	2.06E+01	0	0	0	0	0	0	51.1217	1	1	56.2381	58.8617
DATA	8847	108	73	0	0	A_07_P044363	Z6017	14259.1	5756.39	4.24E+02	4.32E+01	457.5	55	1.92E+01	0	0	0	0	0	0	408.57	1	1	48.4678	58.2667
DATA	8848	108	74	0	0	A_07_P017786	b3352	14301.2	5756.55	1.05E+04	1.05E+03	9325	57	2.28E+01	0	0	0	0	0	0	10061.1	1	1	49.172	62.4747
DATA	8849	108	75	0	0	A_07_P017711	b3337	14344	5756.99	1.02E+01	8.55E+00	68.5	54.5	1.52E+01	0	0	0	0	0	0	9.65459	1	0	54.2679	56.5444
DATA	8850	108	76	0	0	A_07_P055787	ECs2928	14385.9	5756.64	2.67E+02	2.81E+01	294	52.5	2.25E+01	0	0	0	0	0	0	249.46	1	1	47.6331	58.5
DATA	8851	108	77	66	-1	(-)3xSLv1	NegativeControl	14428.8	5756.96	8.60E+00	8.68E+00	60	52	2.22E+01	0	0	0	0	0	0	0.426739	0	0	54.2679	58.2759
DATA	8852	108	78	0	0	A_07_P035544	c_3997	14470.6	5756.91	1.77E+02	1.98E+01	213	50.5	1.75E+01	0	0	0	0	0	0	161.72	1	1	47.6331	54.6707
DATA	8853	108	79	0	0	A_07_P046186	Z4860	14512.6	5756.53	4.34E+02	4.43E+01	442	55	1.88E+01	0	0	0	0	0	0	391.204	1	1	46.1671	58.3646
DATA	8854	108	80	0	0	A_07_P033839	c_1051	14555.7	5757	5.15E+01	1.04E+01	95	51	1.94E+01	0	0	0	0	0	0	45.8485	1	1	54.0563	55.2651
DATA	8855	108	81	0	0	A_07_P032951	c_3521	14598	5757	3.21E+02	3.34E+01	316	51	1.96E+01	0	0	0	0	0	0	282.43	1	1	54.2679	56.1635
DATA	8856	108	82	66	-1	(-)3xSLv1	NegativeControl	14640.3	5757	7.84E+01	1.21E+01	116.5	48	1.80E+01	0	0	0	1	0	0	68.116	1	1	54.0563	52.9536
DATA	8857	109	1	0	0	A_07_P033238	c_3609	11190.5	5767.5	6.43E+01	1.10E+01	116.5	48	1.73E+01	0	0	0	0	0	0	57.3091	1	1	57.0474	52.5254
DATA	8858	109	2	0	0	A_07_P041992	c_4974	11232.8	5767.56	5.00E+01	1.02E+01	104	60	2.00E+01	0	0	0	0	0	0	44.7336	1	1	65	63.5625
DATA	8859	109	3	0	0	A_07_P008605	b3988	11275.1	5767.56	1.95E+05	1.95E+04	166348	59	2.07E+01	0	0	0	0	0	0	175491	1	1	56.2381	60.3659
DATA	8860	109	4	0	0	A_07_P001027	b2248	11317.6	5768.25	2.15E+02	2.32E+01	256	50	1.85E+01	0	0	0	0	0	0	194.05	1	1	46.9058	54.3151
DATA	8861	109	5	66	-1	(-)3xSLv1	NegativeControl	11359.8	5767.57	8.74E+00	8.82E+00	55	45	1.71E+01	0	0	0	0	0	0	-8.41092	0	0	65	51.1368
DATA	8862	109	6	0	0	A_07_P044872	Z3121	11402	5767.87	3.02E+02	3.15E+01	341	54	1.87E+01	0	0	0	0	0	0	276.018	1	1	47.6331	57.439
DATA	8863	109	7	66	-1	(-)3xSLv1	NegativeControl	11443.6	5768.28	8.64E+00	8.72E+00	56	54	2.28E+01	0	0	0	0	0	0	-4.839	0	0	41.3209	60.6327
DATA	8864	109	8	0	0	A_07_P015049	b1937	11487.1	5768.09	4.24E+01	9.65E+00	100	52	1.56E+01	0	0	0	0	0	0	39.1967	1	0	46.5379	53.2727
DATA	8865	109	9	66	-1	(-)3xSLv1	NegativeControl	11529.1	5767.56	8.54E+00	8.61E+00	56.5	52.5	1.59E+01	0	0	0	0	0	0	-6.37107	0	0	56.2381	53.4659
DATA	8866	109	10	66	-1	(-)3xSLv1	NegativeControl	11571.4	5767.53	8.48E+00	8.56E+00	54	51	1.98E+01	0	0	0	0	0	0	-8.84933	0	0	56.8461	55.84
DATA	8867	109	11	0	0	A_07_P056937	ECs0901	11613.6	5767.89	7.54E+01	1.14E+01	137.5	50	1.54E+01	0	0	0	0	0	0	71.0342	1	1	45.9182	53.1075
DATA	8868	109	12	66	-1	(-)3xSLv1	NegativeControl	11656.1	5767.56	8.37E+00	8.45E+00	60	52	1.67E+01	0	0	0	0	0	0	1.67003	0	0	65	54.7191
DATA	8869	109	13	66	-1	(-)3xSLv1	NegativeControl	11698.4	5767.57	8.31E+00	8.39E+00	54.5	51	1.50E+01	0	0	0	0	0	0	-5.61188	0	0	56.5429	53.6923
DATA	8870	109	14	0	0	A_07_P009885	b0671	11741.1	5768.1	7.46E+01	1.12E+01	128	53	1.74E+01	0	0	0	0	0	0	71.6815	1	1	45.2901	55.1667
DATA	8871	109	15	0	0	A_07_P038617	c_1588	11782.9	5767.88	1.96E+03	1.96E+02	1896	54.5	1.90E+01	0	0	0	0	0	0	1898.62	1	1	49.981	57.9412
DATA	8872	109	16	0	0	A_07_P057546	ECs4586	11825	5767.69	1.76E+02	1.94E+01	219	47	1.69E+01	0	0	0	0	0	0	171.288	1	1	42.1446	52.4409
DATA	8873	109	17	0	0	A_07_P045667	Z4267	11867.5	5769.26	8.41E+01	1.17E+01	134.5	45	1.51E+01	0	0	0	0	0	0	82.5304	1	1	36.6159	50.1183
DATA	8874	109	18	66	-1	(-)3xSLv1	NegativeControl	11910	5767.99	8.03E+00	8.10E+00	58	55	1.64E+01	0	0	0	0	0	0	-2.86108	0	0	54.2679	56.2766
DATA	8875	109	19	0	0	A_07_P037364	c_5472	11952.5	5768.04	5.85E+02	5.91E+01	634	53	1.99E+01	0	0	0	0	0	0	582.797	1	1	47.5127	56.875
DATA	8876	109	20	1028	1	(+)E1A_r60_n11	E1A_r60_n11	11994.8	5767.76	3.09E+02	3.19E+01	372	49	1.50E+01	0	0	0	0	0	0	309.605	1	1	46.6609	53.0588
DATA	8877	109	21	0	0	A_07_P046616	Z1087	12038.3	5768.32	6.74E+01	1.04E+01	122	53	1.85E+01	0	0	0	0	0	0	68.0677	1	1	38.2985	57.0505
DATA	8878	109	22	0	0	A_07_P030713	c_0332	12079.4	5768	1.99E+01	8.12E+00	76.5	56	2.45E+01	0	0	0	0	0	0	20.2705	1	0	54.7932	61.2
DATA	8879	109	23	0	0	A_07_P034619	c_4289	12121.8	5768.04	7.75E+00	7.82E+00	60	53	1.76E+01	0	0	0	0	0	0	-0.982541	0	0	54.2679	55.4133
DATA	8880	109	24	0	0	A_07_P009526	b1488	12163.9	5767.98	1.30E+03	1.30E+02	1408	53.5	2.04E+01	0	0	0	0	0	0	1337.87	1	1	49.6359	58.5417
DATA	8881	109	25	0	0	A_07_P049965	Z5223	12206.5	5768.29	1.05E+02	1.30E+01	165.5	55	1.86E+01	0	0	0	0	0	0	108.73	1	1	44.1368	58.5568
DATA	8882	109	26	66	-1	(-)3xSLv1	NegativeControl	12248.8	5768.04	7.60E+00	7.67E+00	55.5	48	1.68E+01	0	0	0	0	0	0	-5.657	0	0	54.2679	52.8831
DATA	8883	109	27	0	0	A_07_P039629	c_4374	12291	5768.31	2.96E+02	3.06E+01	364	51	1.63E+01	0	0	0	0	0	0	311.377	1	1	47.6331	53.5524
DATA	8884	109	28	0	0	A_07_P049094	ABH-0244184	12333.3	5768.1	9.43E+02	9.46E+01	1053	49	1.37E+01	0	0	0	0	0	0	996.297	1	1	49.7512	51.7813
DATA	8885	109	29	0	0	A_07_P040317	c_1199	12375.5	5768.3	2.79E+03	2.79E+02	3018	55	1.71E+01	0	0	0	0	0	0	2967.86	1	1	52.333	56.8272
DATA	8886	109	30	66	-1	(-)3xSLv1	NegativeControl	12417.1	5769.12	7.43E+00	7.49E+00	60	54	1.90E+01	0	0	0	0	0	0	0.0344972	0	0	38.1486	58.495
DATA	8887	109	31	66	-1	(-)3xSLv1	NegativeControl	12460.7	5768.72	7.39E+00	7.45E+00	60	51	1.58E+01	0	0	0	0	0	0	-2.96949	0	0	40.3386	54.175
DATA	8888	109	32	0	0	A_07_P014407	b1285	12502.7	5768.26	2.83E+03	2.83E+02	3102	53	1.80E+01	0	0	0	0	0	0	3050.87	1	1	51.4496	55.7349
DATA	8889	109	33	0	0	A_07_P011943	b2960	12545	5768.41	4.86E+04	4.86E+03	53100	55	1.90E+01	0	0	0	0	0	0	52739.7	1	1	56.2381	58.9796
DATA	8890	109	34	0	0	A_07_P050714	Z1932	12587.3	5768.42	1.31E+04	1.31E+03	14785	58	1.95E+01	0	0	0	0	0	0	14299.7	1	1	52.6604	58.9756
DATA	8891	109	35	0	0	A_07_P056158	ECs3707	12629.7	5768.43	2.18E+01	7.64E+00	86.5	50	1.94E+01	0	0	0	0	0	0	23.843	1	0	56.6442	56.5625
DATA	8892	109	36	0	0	A_07_P012246	b3023	12671.8	5768.62	2.65E+02	2.75E+01	358	49	1.60E+01	0	0	0	0	0	0	290.67	1	1	49.4045	53.5189
DATA	8893	109	37	66	-1	(-)3xSLv1	NegativeControl	12714.4	5768.44	7.20E+00	7.26E+00	60.5	50	1.65E+01	0	0	0	0	0	0	-3.15866	0	0	65	54.2697
DATA	8894	109	38	66	-1	(-)3xSLv1	NegativeControl	12756.6	5768.44	7.18E+00	7.24E+00	58	58.5	1.92E+01	0	0	0	0	0	0	-6.72785	0	0	65	58.2024
DATA	8895	109	39	66	-1	(-)3xSLv1	NegativeControl	12799	5768.5	7.16E+00	7.22E+00	63	55	1.58E+01	0	0	0	0	0	0	1.9491	0	0	56.2381	54.65
DATA	8896	109	40	0	0	A_07_P020951	b0366	12841.3	5768.5	1.33E+03	1.33E+02	1524	54	1.87E+01	0	0	0	0	0	0	1476.53	1	1	52.0035	57.5213
DATA	8897	109	41	66	-1	(-)3xSLv1	NegativeControl	12883.6	5768.48	7.13E+00	7.19E+00	58	61	2.09E+01	0	0	0	0	0	0	-4.01757	0	0	65	61.2857
DATA	8898	109	42	0	0	A_07_P030033	c_2939	12925.8	5768.2	3.60E+02	3.68E+01	472	50	1.98E+01	0	0	0	0	0	0	402.186	1	1	48.1118	57.043
DATA	8899	109	43	0	1	DCP_1_1	DCP_1_1	12968.4	5768.48	7.10E+00	7.17E+00	61	53	1.99E+01	0	0	0	0	0	0	-1.78361	0	0	56.6442	58.5556
DATA	8900	109	44	66	-1	(-)3xSLv1	NegativeControl	13010.6	5768.48	7.10E+00	7.16E+00	55	56	1.69E+01	0	0	0	0	0	0	-8.69274	0	0	65	58.6296
DATA	8901	109	45	66	-1	(-)3xSLv1	NegativeControl	13053	5768.5	7.09E+00	7.16E+00	64	52.5	1.61E+01	0	0	0	0	0	0	0.943815	0	0	56.2381	54.1667
DATA	8902	109	46	0	0	A_07_P032366	c_2774	13095.4	5768.5	1.92E+01	7.41E+00	83	52	1.74E+01	0	0	0	0	0	0	21.4722	1	0	56.6442	53.8701
DATA	8903	109	47	0	0	A_07_P000199	b3094	13137.3	5768.44	6.39E+02	6.43E+01	773	49	1.62E+01	0	0	0	0	0	0	715.241	1	1	49.172	53.0602
DATA	8904	109	48	0	0	A_07_P053768	ECs0326	13179.1	5768.42	4.47E+01	8.44E+00	109	55	1.88E+01	0	0	0	0	0	0	49.9959	1	1	45.2901	57.0337
DATA	8905	109	49	0	0	A_07_P063053	ECs0981	13222.2	5769.19	4.74E+01	8.59E+00	115	51	1.74E+01	0	0	0	0	0	0	52.8962	1	1	43.7456	55.2366
DATA	8906	109	50	66	-1	(-)3xSLv1	NegativeControl	13264.6	5768.52	1.51E+01	7.34E+00	76	56	2.36E+01	0	0	0	0	0	0	16.8703	1	0	56.6442	61.8409
DATA	8907	109	51	0	0	A_07_P034207	c_4014	13307	5768.5	5.40E+01	8.99E+00	124	52	1.80E+01	0	0	0	0	0	0	60.0828	1	1	56.2381	55.5412
DATA	8908	109	52	0	0	A_07_P008637	b3995	13349.2	5768.53	1.86E+04	1.86E+03	20787	58	1.97E+01	0	0	0	0	0	0	20716.3	1	1	51.2264	58.2927
DATA	8909	109	53	66	-1	(-)3xSLv1	NegativeControl	13391.6	5768.52	7.16E+00	7.23E+00	62	53	1.61E+01	0	0	0	0	0	0	0.888166	0	0	65	54.5574
DATA	8910	109	54	0	0	A_07_P013532	b2495	13433.9	5768.58	2.74E+04	2.74E+03	30198	55	1.65E+01	0	0	0	0	0	0	30279.6	1	1	53.3092	57.716
DATA	8911	109	55	0	0	A_07_P039727	c_4423	13476.6	5769.01	7.21E+00	7.28E+00	64	51	1.73E+01	0	0	0	0	0	0	2.02368	0	0	40.1963	53.3372
DATA	8912	109	56	0	1	RC10	RC10	13518.6	5768.52	7.24E+00	7.30E+00	61	54	1.77E+01	0	0	0	0	0	0	-1.90701	0	0	56.6442	56.3797
DATA	8913	109	57	0	0	A_07_P015906	b1846	13560.8	5768.59	2.13E+03	2.13E+02	2398	51	1.59E+01	0	0	0	0	0	0	2321.76	1	1	52.4423	53.9714
DATA	8914	109	58	0	0	A_07_P058526	ECs1898	13603.3	5768.48	9.90E+01	1.23E+01	168.5	53	1.64E+01	0	0	0	0	0	0	107.608	1	1	48.2308	56.5375
DATA	8915	109	59	0	0	A_07_P011563	b4169	13645.5	5768.56	5.42E+03	5.42E+02	5943.5	56.5	2.14E+01	0	0	0	0	0	0	5855.68	1	1	52.4423	61.0111
DATA	8916	109	60	66	-1	(-)3xSLv1	NegativeControl	13688	5768.61	7.38E+00	7.45E+00	57	50	1.69E+01	0	0	0	0	0	0	-4.38897	0	0	65	54.7957
DATA	8917	109	61	0	0	A_07_P043291	Z4180	13730.1	5768.6	2.08E+02	2.21E+01	285	56	2.11E+01	0	0	0	0	0	0	222.594	1	1	47.7532	59.4086
DATA	8918	109	62	0	0	A_07_P045997	Z4696	13772.6	5768.59	3.17E+02	3.25E+01	400.5	53	1.71E+01	0	0	0	0	0	0	336.124	1	1	48.3494	56.5488
DATA	8919	109	63	0	0	A_07_P032191	c_2659	13814.4	5769.03	6.64E+03	6.64E+02	6972	52	1.48E+01	0	0	0	0	0	0	7000.57	1	1	50.5509	54.7609
DATA	8920	109	64	0	0	A_07_P041711	c_3484	13857.2	5768.96	2.14E+05	2.14E+04	215225	53	1.88E+01	0	0	0	0	0	0	223897	1	1	54.2679	56.2597
