FEATURES	FeatureNum	Row	Col	SubTypeMask	ControlType	ProbeName	SystematicName	PositionX	PositionY	gProcessedSignal	gProcessedSigError	gMedianSignal	gBGMedianSignal	gBGPixSDev	gIsSaturated	gIsFeatNonUnifOL	gIsBGNonUnifOL	gIsFeatPopnOL	gIsBGPopnOL	IsManualFlag	gBGSubSignal	gIsPosAndSignif	gIsWellAboveBG	SpotExtentX	gBGMeanSignal
DATA	5014	62	12	0	0	A_07_P050887	Z1199	1085.38	5187.13	1.31E+04	1.31E+03	12497	49	1.41E+01	0	0	0	0	0	0	12738.7	1	1	49.981	51.1963
DATA	5015	62	13	0	0	A_07_P058792	ECs1993	1127.97	5187.03	3.56E+03	3.56E+02	3523	50	1.85E+01	0	0	0	0	0	0	3494.03	1	1	48.7036	55.1619
DATA	5016	62	14	0	0	A_07_P008611	b3990	1170.29	5187.18	2.84E+03	2.85E+02	2837	51.5	1.89E+01	0	0	0	0	0	0	2810.22	1	1	48.9384	55.6512
DATA	5017	62	15	66	-1	(-)3xSLv1	NegativeControl	1212.5	5187.36	3.40E+01	1.12E+01	94	52	1.63E+01	0	0	0	1	0	0	33.8129	1	0	56.6442	53.9326
DATA	5018	62	16	0	0	A_07_P012269	b3027	1254.82	5187.41	3.00E+01	1.10E+01	100	51.5	1.89E+01	0	0	0	0	0	0	30.0946	1	0	56.4415	54.6395
DATA	5019	62	17	0	0	A_07_P030022	c_2937	1297.08	5187.44	1.05E+01	1.05E+01	60	51.5	1.80E+01	0	0	0	0	0	0	-11.8605	0	0	56.2381	55.5816
DATA	5020	62	18	0	0	A_07_P044310	Z6070	1339.47	5187.49	1.32E+02	1.68E+01	200	52	2.12E+01	0	0	0	0	0	0	133.914	1	1	56.8461	58.0411
DATA	5021	62	19	0	0	A_07_P009825	b0651	1381.64	5187.59	1.12E+03	1.12E+02	1185	46	1.75E+01	0	0	0	0	0	0	1148.18	1	1	49.4045	51.2333
DATA	5022	62	20	0	0	A_07_P041050	c_0535	1424.26	5187.69	3.19E+02	3.35E+01	401	51	1.74E+01	0	0	0	0	0	0	329.449	1	1	49.5203	53.1205
DATA	5023	62	21	0	0	A_07_P054051	ECs0472	1466.78	5187.55	3.61E+01	1.09E+01	108.5	57	2.34E+01	0	0	0	0	0	0	37.5306	1	0	45.7933	60.5195
DATA	5024	62	22	0	0	A_07_P046894	Z1171	1508.8	5187.6	1.84E+03	1.85E+02	1966	59	2.07E+01	0	0	0	0	0	0	1932.46	1	1	48.7036	60.0851
DATA	5025	62	23	66	-1	(-)3xSLv1	NegativeControl	1551	5187.5	1.00E+01	1.01E+01	54	63	2.01E+01	0	0	0	0	0	0	-14.456	0	0	56.2381	62.407
DATA	5026	62	24	0	0	A_07_P010892	b0041	1593.76	5187.78	4.72E+01	1.11E+01	118	53	2.02E+01	0	0	0	0	0	0	50.1325	1	0	44.2664	59.0323
DATA	5027	62	25	0	0	A_07_P004061	b4307	1635.76	5187.5	9.88E+00	9.97E+00	61	49	1.85E+01	0	0	0	0	0	0	-7.97647	0	0	56.8461	54.0341
DATA	5028	62	26	0	0	A_07_P059342	ACA-0244269	1678.27	5187.8	2.06E+03	2.06E+02	2258	48.5	1.88E+01	0	0	0	0	0	0	2211.74	1	1	48.3494	53.1633
DATA	5029	62	27	0	0	A_07_P005482	b3712	1720.45	5187.91	1.58E+02	1.86E+01	238.5	48	1.82E+01	0	0	0	0	0	0	171.423	1	1	47.6331	53.2921
DATA	5030	62	28	0	0	A_07_P044326	Z6074	1762.92	5187.82	9.49E+03	9.49E+02	10414.5	48.5	1.54E+01	0	0	0	0	0	0	10335.4	1	1	51.6719	50.9487
DATA	5031	62	29	0	0	A_07_P054229	ECs0687	1805.23	5187.93	3.65E+01	1.04E+01	105	55.5	1.86E+01	0	0	0	0	0	0	39.9438	1	0	44.7812	56.9
DATA	5032	62	30	0	0	A_07_P051690	Z0527	1847.29	5187.83	3.09E+02	3.23E+01	411	48.5	1.62E+01	0	0	0	0	0	0	339.765	1	1	48.2308	51.0676
DATA	5033	62	31	0	0	A_07_P037351	c_5461	1889.62	5188.29	2.76E+02	2.92E+01	372	52.5	2.05E+01	0	0	0	0	0	0	305.27	1	1	47.3919	58.5
DATA	5034	62	32	0	0	A_07_P053900	ECs0372	1931.69	5187.88	6.46E+02	6.53E+01	741	49.5	2.05E+01	0	0	0	0	0	0	717.615	1	1	44.0068	56.4537
DATA	5035	62	33	66	-1	(-)3xSLv1	NegativeControl	1974.39	5187.57	1.68E+02	1.93E+01	237	49	1.80E+01	0	0	0	1	0	0	187.482	1	1	56.5429	54.6145
DATA	5036	62	34	66	-1	(-)3xSLv1	NegativeControl	2016.75	5187.59	9.42E+00	9.51E+00	60	52	2.13E+01	0	0	0	0	0	0	-6.2439	0	0	65	58.0753
DATA	5037	62	35	0	0	A_07_P036391	c_3643	2058.96	5188.05	8.68E+02	8.73E+01	1065	48	1.41E+01	0	0	0	0	0	0	976.24	1	1	50.0955	50.2088
DATA	5038	62	36	66	-1	(-)3xSLv1	NegativeControl	2101.43	5188.53	9.36E+00	9.44E+00	63	52	1.66E+01	0	0	0	0	0	0	-6.4396	0	0	42.819	55.1622
DATA	5039	62	37	0	0	A_07_P049156	Z0058	2143.71	5188	3.28E+04	3.28E+03	37423	56.5	1.74E+01	0	0	0	0	0	0	37127.2	1	1	54.0563	57.425
DATA	5040	62	38	0	0	A_07_P040573	c_1257	2186	5188	9.31E+00	9.43E+00	74	56	1.84E+01	0	0	0	0	0	0	9.57734	0	0	54.2679	56.8431
DATA	5041	62	39	0	0	A_07_P050043	Z1552	2228.21	5187.89	6.40E+01	1.13E+01	138	52	1.98E+01	0	0	0	0	0	0	72.7437	1	1	42.685	57.381
DATA	5042	62	40	66	-1	(-)3xSLv1	NegativeControl	2269.93	5187.39	9.27E+00	9.35E+00	56	53	2.28E+01	0	0	0	0	0	0	-12.4383	0	0	65	58.7262
DATA	5043	62	41	0	0	A_07_P004800	b0869	2312.99	5188.41	1.01E+03	1.01E+02	1225.5	54.5	1.84E+01	0	0	0	0	0	0	1147.82	1	1	49.981	56.3431
DATA	5044	62	42	0	0	A_07_P011954	b2962	2355.31	5188.45	4.20E+03	4.20E+02	4881	54.5	1.47E+01	0	0	0	0	0	0	4794.31	1	1	52.5515	55.9512
DATA	5045	62	43	66	-1	(-)3xSLv1	NegativeControl	2397.72	5188.42	9.24E+00	9.33E+00	56	53	1.98E+01	0	0	0	0	0	0	-10.5943	0	0	65	56.8861
DATA	5046	62	44	66	-1	(-)3xSLv1	NegativeControl	2440.71	5189	9.24E+00	9.32E+00	55	52	1.85E+01	0	0	0	0	0	0	-11.9961	0	0	65	55.378
DATA	5047	62	45	0	0	A_07_P052453	Z2238	2482.36	5188.54	3.23E+02	3.36E+01	440	54	1.87E+01	0	0	0	0	0	0	369.106	1	1	49.172	56.2
DATA	5048	62	46	0	0	A_07_P042322	c_2014	2524.81	5188.51	7.20E+02	7.26E+01	894	54	1.96E+01	0	0	0	0	0	0	821.773	1	1	49.6359	58.0833
DATA	5049	62	47	66	-1	(-)3xSLv1	NegativeControl	2567.93	5188.25	9.27E+00	9.35E+00	53	57	1.88E+01	0	0	0	0	0	0	-14.2004	0	0	65	57.3736
DATA	5050	62	48	0	0	A_07_P042184	c_1156	2609.43	5188.51	5.92E+02	5.99E+01	738	54	1.91E+01	0	0	0	0	0	0	673.67	1	1	49.172	55.6071
DATA	5051	62	49	1028	1	(+)E1A_r60_a104	E1A_r60_a104	2651.42	5188.28	3.92E+02	4.03E+01	497.5	59.5	1.84E+01	0	0	0	0	0	0	444.922	1	1	48.1118	59.8472
DATA	5052	62	50	0	0	A_07_P018601	b1710	2693.69	5188.45	7.14E+02	7.20E+01	879	55	2.18E+01	0	0	0	0	0	0	808.512	1	1	47.8731	60.36
DATA	5053	62	51	0	0	A_07_P014836	b1372	2736.65	5188.38	9.36E+00	9.44E+00	65	55	2.03E+01	0	0	0	0	0	0	-5.07245	0	0	44.7812	57.9425
DATA	5054	62	52	0	0	A_07_P045854	Z4398	2778.58	5188.39	8.00E+02	8.06E+01	946	44	1.94E+01	0	0	0	0	0	0	900.097	1	1	49.2883	51.6923
DATA	5055	62	53	0	0	A_07_P007770	b3568	2820.89	5188.6	3.64E+02	3.76E+01	469	55.5	2.50E+01	0	0	0	0	0	0	407.76	1	1	49.981	61.8452
DATA	5056	62	54	66	-1	(-)3xSLv1	NegativeControl	2863.35	5188.56	9.47E+00	9.55E+00	61.5	57.5	2.04E+01	0	0	0	0	0	0	-1.2472	0	0	56.4415	59.4079
DATA	5057	62	55	0	0	A_07_P046460	Z0966	2905.58	5188.68	1.25E+02	1.58E+01	200	49	1.83E+01	0	0	0	0	0	0	139.156	1	1	43.8764	52.962
DATA	5058	62	56	66	-1	(-)3xSLv1	NegativeControl	2947.95	5188.55	9.57E+00	9.65E+00	55	51.5	1.54E+01	0	0	0	0	0	0	-11.2395	0	0	65	53.28
DATA	5059	62	57	0	0	A_07_P056397	ECs3851	2990.48	5188.67	3.71E+02	3.84E+01	470.5	48	1.51E+01	0	0	0	0	0	0	407.659	1	1	49.0553	52.9103
DATA	5060	62	58	0	0	A_07_P049167	Z0078	3032.79	5188.8	8.61E+02	8.67E+01	971	55	2.37E+01	0	0	0	0	0	0	938.975	1	1	50.0955	60.5915
DATA	5061	62	59	0	0	A_07_P053550	ECs0257	3074.79	5189	3.38E+02	3.52E+01	431	50.5	1.68E+01	0	0	0	0	0	0	366.132	1	1	48.7036	55.5256
DATA	5062	62	60	66	-1	(-)3xSLv1	NegativeControl	3117.25	5188.59	9.82E+00	9.91E+00	67	48	1.57E+01	0	0	0	0	0	0	0.688813	0	0	56.6442	51.9167
DATA	5063	62	61	0	0	A_07_P020681	b1610	3159.49	5189.09	1.28E+03	1.28E+02	1415	54	1.58E+01	0	0	0	0	0	0	1362.06	1	1	48.5859	53.3378
DATA	5064	62	62	0	0	A_07_P015006	b1929	3201.92	5189.05	5.06E+02	5.15E+01	603	48	1.64E+01	0	0	0	0	0	0	535.368	1	1	47.6331	51.9479
DATA	5065	62	63	0	0	A_07_P001072	b2257	3244.18	5189.15	7.12E+03	7.12E+02	7311	51	1.83E+01	0	0	0	0	0	0	7475.42	1	1	50.7771	54.2021
DATA	5066	62	64	0	0	A_07_P052041	Z1267	3286.61	5189.2	8.28E+02	8.34E+01	904	52	1.54E+01	0	0	0	0	0	0	861.601	1	1	47.5127	53.7123
DATA	5067	62	65	0	0	A_07_P049470	Z4968	3329.18	5188.86	9.14E+01	1.38E+01	152	51	1.93E+01	0	0	0	0	0	0	94.2541	1	1	45.9182	54.7241
DATA	5068	62	66	66	-1	(-)3xSLv1	NegativeControl	3371.25	5189.41	1.03E+01	1.04E+01	58	53.5	1.81E+01	0	0	0	0	0	0	-6.98255	0	0	65	56.0366
DATA	5069	62	67	0	0	A_07_P038217	c_1481	3413.36	5189.45	7.05E+01	1.27E+01	140	59	2.22E+01	0	0	0	0	0	0	71.2452	1	1	45.0363	62.7654
DATA	5070	62	68	0	0	A_07_P030619	c_3269	3456.24	5189.96	6.47E+01	1.25E+01	123.5	49	1.73E+01	0	0	0	0	0	0	64.771	1	1	35.5036	53.2308
DATA	5071	62	69	0	0	A_07_P040993	c_1439	3498.25	5189.41	2.03E+01	1.10E+01	80	49	1.45E+01	0	0	0	0	0	0	20.1086	1	0	56.6442	50.6761
DATA	5072	62	70	0	0	A_07_P043635	Z0388	3539.86	5189.74	5.81E+01	1.23E+01	120	53.5	1.77E+01	0	0	0	0	0	0	56.8634	1	1	40.9028	56.4
DATA	5073	62	71	0	0	A_07_P061036	ECs1609	3582.92	5189.44	8.82E+01	1.41E+01	150	52	2.23E+01	0	0	0	0	0	0	85.3514	1	1	56.2381	58.4141
DATA	5074	62	72	0	0	A_07_P046923	Z1177	3625	5189.89	1.91E+02	2.21E+01	242	52.5	2.13E+01	0	0	0	0	0	0	182.455	1	1	46.5379	58.1744
DATA	5075	62	73	0	0	A_07_P018376	b1663	3667.22	5189.43	2.81E+03	2.82E+02	2667.5	57.5	1.69E+01	0	0	0	0	0	0	2660.42	1	1	52.0035	58.8182
DATA	5076	62	74	0	0	A_07_P003076	b2060	3709.43	5189.52	2.60E+02	2.84E+01	304	55	1.66E+01	0	0	0	0	0	0	242.788	1	1	49.7512	56.5714
DATA	5077	62	75	0	0	A_07_P056632	ECs0761	3751.93	5189.35	5.60E+02	5.72E+01	556	51.5	1.90E+01	0	0	0	0	0	0	515.984	1	1	50.5509	55.8111
DATA	5078	62	76	0	0	A_07_P038443	c_1544	3794.5	5189.5	6.35E+01	1.33E+01	110	49	1.60E+01	0	0	0	0	0	0	57.8322	1	1	57.0474	51.8228
DATA	5079	62	77	66	-1	(-)3xSLv1	NegativeControl	3836.97	5189.51	1.18E+01	1.19E+01	53	50	1.94E+01	0	0	0	0	0	0	-13.1654	0	0	65	55.0815
DATA	5080	62	78	66	-1	(-)3xSLv1	NegativeControl	3879.19	5189.55	1.19E+01	1.20E+01	50	47	1.66E+01	0	0	0	0	0	0	-17.8471	0	0	65	51.0885
DATA	5081	62	79	0	0	A_07_P053157	ECs3134	3921.53	5189.51	7.49E+01	1.43E+01	134	52	1.75E+01	0	0	0	0	0	0	65.4997	1	1	56.8461	55.0909
DATA	5082	62	80	66	-1	(-)3xSLv1	NegativeControl	3963.92	5189.56	1.22E+01	1.24E+01	70.5	46	1.52E+01	0	0	0	0	0	0	3.47287	0	0	56.2381	50.5783
DATA	5083	62	81	0	0	A_07_P019069	b3857	4006.03	5190.01	6.20E+02	6.33E+01	574	56	2.18E+01	0	0	0	0	0	0	527.304	1	1	47.2709	58.618
DATA	5084	62	82	66	-1	(-)3xSLv1	NegativeControl	4047.62	5189.43	1.26E+01	1.27E+01	70	46	1.55E+01	0	0	0	0	0	0	-0.479697	0	0	40.9028	49.9474
DATA	5085	63	1	0	0	A_07_P058346	ECs1799	598.743	5198.6	4.20E+02	4.36E+01	443	45	1.48E+01	0	0	0	0	0	0	380.9	1	1	46.6609	49.3544
DATA	5086	63	2	0	0	A_07_P037969	c_5187	641	5199	1.16E+01	1.17E+01	71	51	1.37E+01	0	0	0	0	0	0	0.0972587	0	0	54.2679	51.5534
DATA	5087	63	3	0	0	A_07_P053458	ECs3398	683.256	5199.02	4.23E+03	4.23E+02	3858	52	1.58E+01	0	0	0	0	0	0	3872.75	1	1	50.0955	53.0759
DATA	5088	63	4	0	0	A_07_P047419	Z5884	725.852	5198.77	1.66E+02	2.03E+01	227	46	2.03E+01	0	0	0	0	0	0	153.302	1	1	45.7933	53.9425
DATA	5089	63	5	0	0	A_07_P047340	Z5704	768.178	5199.02	2.14E+02	2.43E+01	258.5	50.5	2.09E+01	0	0	0	0	0	0	197.7	1	1	45.7933	56.1628
DATA	5090	63	6	0	0	A_07_P036753	c_3754	810.319	5199.43	1.13E+01	1.14E+01	71	53	1.68E+01	0	0	0	0	0	0	-0.546882	0	0	56.6442	54.6577
DATA	5091	63	7	0	0	A_07_P059508	ECs0174	853.054	5199.08	2.17E+04	2.17E+03	19252	55.5	2.01E+01	0	0	0	0	0	0	20332.8	1	1	48.1118	58.6538
DATA	5092	63	8	0	0	A_07_P015759	b1813	895.278	5199.4	1.99E+03	1.99E+02	1886.5	49	1.92E+01	0	0	0	0	0	0	1877.83	1	1	52.0035	54.9756
DATA	5093	63	9	0	0	A_07_P011086	b0082	937.473	5199.24	9.78E+03	9.78E+02	9213.5	50	1.66E+01	0	0	0	0	0	0	9294	1	1	48.7036	52.5147
DATA	5094	63	10	0	0	A_07_P016684	b0585	979.771	5199.4	8.70E+01	1.41E+01	152	56	2.24E+01	0	0	0	0	0	0	83.1983	1	1	44.7812	60.5
DATA	5095	63	11	0	0	A_07_P041757	c_3838	1022.36	5199.45	1.20E+02	1.63E+01	189	51	1.77E+01	0	0	0	0	0	0	115.785	1	1	45.5424	53.828
DATA	5096	63	12	0	0	A_07_P003541	b2156	1064.36	5199.08	1.44E+02	1.81E+01	210	49	1.39E+01	0	0	0	0	0	0	139.779	1	1	46.1671	50.9036
DATA	5097	63	13	0	0	A_07_P050208	Z1787	1105.28	5199.06	1.08E+01	1.09E+01	58.5	51	1.84E+01	0	0	0	0	0	0	-11.4645	0	0	42.2804	55.6
DATA	5098	63	14	66	-1	(-)3xSLv1	NegativeControl	1149	5199.5	1.07E+01	1.08E+01	72	54	2.12E+01	0	0	0	0	0	0	4.05498	0	0	56.2381	59.4845
DATA	5099	63	15	0	0	A_07_P043574	Z0361	1191.79	5199.38	7.27E+02	7.35E+01	747	49	1.81E+01	0	0	0	0	0	0	721.889	1	1	47.8731	54.4691
DATA	5100	63	16	66	-1	(-)3xSLv1	NegativeControl	1233.57	5199.5	1.06E+01	1.07E+01	69	52	1.86E+01	0	0	0	0	0	0	4.49473	0	0	56.6442	55.978
DATA	5101	63	17	66	-1	(-)3xSLv1	NegativeControl	1276	5199.5	1.05E+01	1.06E+01	57	54	1.79E+01	0	0	0	0	0	0	-13.017	0	0	65	55.5952
DATA	5102	63	18	0	0	A_07_P048059	Z2215	1318.4	5199.52	2.14E+05	2.14E+04	215252	57.5	1.95E+01	0	0	0	0	0	0	216774	1	1	56.6442	60.0488
DATA	5103	63	19	0	0	A_07_P051261	Z1387	1360.37	5199.76	1.15E+02	1.56E+01	186	47	1.82E+01	0	0	0	0	0	0	118.06	1	1	48.4678	52.9481
DATA	5104	63	20	0	0	A_07_P010968	b0056	1403.09	5200.16	4.01E+01	1.11E+01	109	50	1.54E+01	0	0	0	0	0	0	41.2581	1	0	40.3386	51.5955
DATA	5105	63	21	0	0	A_07_P036678	c_3703	1445.3	5199.74	4.62E+02	4.73E+01	546	52.5	2.14E+01	0	0	0	0	0	0	479.528	1	1	48.5859	57.3158
DATA	5106	63	22	0	0	A_07_P053000	ECs3002	1487.8	5199.78	7.40E+03	7.40E+02	7611	58	2.14E+01	0	0	0	0	0	0	7730.53	1	1	49.0553	60.4568
DATA	5107	63	23	0	0	A_07_P031369	c_2373	1530.27	5199.72	3.66E+02	3.80E+01	457.5	51.5	1.73E+01	0	0	0	0	0	0	385.388	1	1	49.2883	55.5978
DATA	5108	63	24	0	0	A_07_P047234	Z5615	1572.4	5199.87	6.82E+02	6.89E+01	778	54	2.08E+01	0	0	0	0	0	0	722.459	1	1	47.6331	60.4706
DATA	5109	63	25	0	0	A_07_P060018	ECs4356	1614.49	5199.82	2.98E+02	3.14E+01	375	52	1.96E+01	0	0	0	0	0	0	317.343	1	1	48.7036	56.1807
DATA	5110	63	26	0	0	A_07_P036181	c_0309	1656.97	5199.61	1.09E+01	9.98E+00	80	49	2.00E+01	0	0	0	0	0	0	11.7084	1	0	56.2381	54.2472
DATA	5111	63	27	0	0	A_07_P057221	ECs1092	1699.35	5199.99	4.70E+03	4.70E+02	5153	51	2.03E+01	0	0	0	0	0	0	5081.19	1	1	50.8898	56.0396
DATA	5112	63	28	0	0	A_07_P015031	b1934	1741.75	5200	9.72E+00	9.80E+00	66.5	44	1.87E+01	0	0	0	0	0	0	-5.72482	0	0	35.8249	51.642
DATA	5113	63	29	66	-1	(-)3xSLv1	NegativeControl	1783.93	5200	9.66E+00	9.75E+00	70	52	1.90E+01	0	0	0	0	0	0	3.96815	0	0	54.2679	56.0745
DATA	5114	63	30	0	0	A_07_P038238	c_1488	1826.23	5200.04	9.61E+00	9.69E+00	60	50	1.60E+01	0	0	0	0	0	0	-7.74159	0	0	54.2679	51.8571
DATA	5115	63	31	0	0	A_07_P003824	b4255	1868.66	5200.08	1.12E+03	1.13E+02	1333.5	46	1.45E+01	0	0	0	0	0	0	1241.39	1	1	49.8662	49.913
DATA	5116	63	32	0	0	A_07_P007676	b3550	1910.93	5200.38	3.22E+03	3.22E+02	3512	52	2.27E+01	0	0	0	0	0	0	3576.47	1	1	51.7826	57.7765
DATA	5117	63	33	0	0	A_07_P002205	b2751	1953.45	5200.36	2.20E+04	2.20E+03	24613	49	1.80E+01	0	0	0	0	0	0	24504.8	1	1	52.2234	53.898
DATA	5118	63	34	0	0	A_07_P020464	b1564	1995.32	5200.63	1.01E+02	1.39E+01	174	52	1.88E+01	0	0	0	0	0	0	113.052	1	1	45.0363	56.4778
DATA	5119	63	35	0	0	A_07_P038979	c_4592	2038	5200.18	6.12E+02	6.20E+01	750	53	1.94E+01	0	0	0	0	0	0	688.494	1	1	47.1495	56.236
DATA	5120	63	36	0	0	A_07_P007513	b3516	2080.48	5200.38	3.73E+03	3.73E+02	4227	51	1.68E+01	0	0	0	0	0	0	4203.85	1	1	52.1135	54.5281
DATA	5121	63	37	0	1	ETG10_234183	ETG10_234183	2122.57	5200.2	4.23E+02	4.33E+01	556	53	1.61E+01	0	0	0	0	0	0	478.705	1	1	48.4678	56.1364
DATA	5122	63	38	0	1	DCP_20_9	DCP_20_9	2164.92	5200.44	9.30E+00	9.42E+00	75	57	1.88E+01	0	0	0	0	0	0	8.46425	0	0	65	58.1648
DATA	5123	63	39	0	0	A_07_P037643	c_5040	2207.19	5200.45	9.28E+00	9.36E+00	65	49.5	1.97E+01	0	0	0	0	0	0	-1.91962	0	0	56.7452	55.6531
DATA	5124	63	40	0	0	A_07_P003647	b4219	2249.33	5200.27	4.83E+03	4.83E+02	5668	51	2.06E+01	0	0	0	0	0	0	5510.84	1	1	52.4423	57.1034
DATA	5125	63	41	66	-1	(-)3xSLv1	NegativeControl	2291.97	5200.49	9.25E+00	9.33E+00	64.5	54	2.11E+01	0	0	0	0	0	0	-0.314692	0	0	56.2381	58.9406
DATA	5126	63	42	0	0	A_07_P053050	ECs3012	2334.11	5200.36	1.95E+04	1.95E+03	22726.5	58	1.66E+01	0	0	0	0	0	0	22283.9	1	1	51.8932	58.4
DATA	5127	63	43	66	-1	(-)3xSLv1	NegativeControl	2376.5	5200.5	9.23E+00	9.31E+00	54	52	1.61E+01	0	0	0	0	0	0	-13.8436	0	0	65	54.9221
DATA	5128	63	44	66	-1	(-)3xSLv1	NegativeControl	2418.92	5200.56	9.23E+00	9.31E+00	61	48	1.67E+01	0	0	0	0	0	0	-7.25539	0	0	65	52.0238
DATA	5129	63	45	66	-1	(-)3xSLv1	NegativeControl	2461.12	5200.56	9.23E+00	9.31E+00	60	51	1.79E+01	0	0	0	0	0	0	-9.35646	0	0	56.4415	53.1918
DATA	5130	63	46	0	0	A_07_P007847	b0227	2503.85	5200.98	2.01E+02	2.22E+01	288	58	1.91E+01	0	0	0	0	0	0	229.835	1	1	45.668	60.1026
DATA	5131	63	47	0	0	A_07_P052368	Z5820	2545.78	5200.75	5.74E+02	5.82E+01	735	51	1.58E+01	0	0	0	0	0	0	655.982	1	1	48.9384	53.0989
DATA	5132	63	48	66	-1	(-)3xSLv1	NegativeControl	2588.08	5200.56	9.26E+00	9.34E+00	58	54	1.89E+01	0	0	0	0	0	0	-11.5752	0	0	65	56.5851
DATA	5133	63	49	0	0	A_07_P059833	ECs4282	2630.52	5200.67	7.26E+01	1.18E+01	149	55	1.73E+01	0	0	0	0	0	0	82.694	1	1	45.5424	55.9863
DATA	5134	63	50	0	0	A_07_P020785	b1630	2672.57	5200.63	6.01E+03	6.02E+02	6929	52.5	1.92E+01	0	0	0	0	0	0	6830.93	1	1	50.3237	57.0682
DATA	5135	63	51	66	-1	(-)3xSLv1	NegativeControl	2715.15	5200.59	9.33E+00	9.41E+00	55	55.5	2.20E+01	0	0	0	0	0	0	-11.8487	0	0	65	59.0426
DATA	5136	63	52	66	-1	(-)3xSLv1	NegativeControl	2758.34	5200.83	9.36E+00	9.44E+00	55.5	49	2.06E+01	0	0	0	0	0	0	-10.6428	0	0	65	55.1463
DATA	5137	63	53	0	0	A_07_P030324	c_3157	2799.71	5200.91	7.69E+01	1.22E+01	148	50	1.74E+01	0	0	0	0	0	0	86.5092	1	1	45.5424	52.4722
DATA	5138	63	54	66	-1	(-)3xSLv1	NegativeControl	2842.07	5201	1.53E+01	9.64E+00	82	54	2.14E+01	0	0	0	0	0	0	17.0897	1	0	54.2679	59.1111
DATA	5139	63	55	0	0	A_07_P061057	ECs1613	2884.5	5200.84	5.82E+02	5.90E+01	714.5	51	1.95E+01	0	0	0	0	0	0	648.881	1	1	48.1118	54.7692
DATA	5140	63	56	66	-1	(-)3xSLv1	NegativeControl	2926.89	5201	9.53E+00	9.61E+00	57.5	49	1.65E+01	0	0	0	0	0	0	-8.15943	0	0	54.2679	53
DATA	5141	63	57	0	0	A_07_P045911	Z4495	2969.73	5201.28	2.15E+01	9.90E+00	89	51	1.52E+01	0	0	0	0	0	0	23.6824	1	0	40.9028	53.7579
DATA	5142	63	58	0	0	A_07_P006662	b1142	3011.47	5201.37	9.64E+00	9.72E+00	57.5	50	2.11E+01	0	0	0	0	0	0	-8.98885	0	0	65	57.1013
DATA	5143	63	59	0	0	A_07_P008306	b0323	3053.66	5201.36	1.03E+02	1.42E+01	174	53.5	2.02E+01	0	0	0	0	0	0	112.378	1	1	48.3494	56.8784
DATA	5144	63	60	0	0	A_07_P060570	ECs1418	3095.65	5201.17	9.77E+00	9.90E+00	73	48	1.67E+01	0	0	0	0	0	0	10.318	0	0	35.8249	52.7841
DATA	5145	63	61	0	0	A_07_P051791	Z3534	3138.25	5201.38	4.02E+03	4.02E+02	4243	51	1.61E+01	0	0	0	0	0	0	4311.87	1	1	52.0035	52.1139
DATA	5146	63	62	0	0	A_07_P012512	b3207	3180.78	5201.41	5.14E+04	5.14E+03	52103	52	1.49E+01	0	0	0	0	0	0	54691.7	1	1	56.4415	52.6296
DATA	5147	63	63	0	0	A_07_P010122	b0721	3223.08	5201.44	3.39E+04	3.39E+03	35617	48.5	1.67E+01	0	0	0	0	0	0	35843.8	1	1	56.2381	52.1771
DATA	5148	63	64	66	-1	(-)3xSLv1	NegativeControl	3266.47	5200.48	1.01E+01	1.02E+01	58	54.5	1.84E+01	0	0	0	0	0	0	-7.30377	0	0	37.0823	56.9405
DATA	5149	63	65	1028	1	(+)E1A_r60_3	E1A_r60_3	3307.78	5201.44	1.91E+01	1.04E+01	80	53	1.64E+01	0	0	0	0	0	0	19.8468	1	0	56.7452	54.6338
DATA	5150	63	66	0	0	A_07_P045312	Z3342	3349.99	5201.34	1.26E+03	1.26E+02	1347	53	1.95E+01	0	0	0	0	0	0	1291.8	1	1	48.9384	56.5922
DATA	5151	63	67	66	-1	(-)3xSLv1	NegativeControl	3392.43	5201.5	1.04E+01	1.05E+01	55	53	2.18E+01	0	0	0	0	0	0	-10.2996	0	0	65	58.8333
DATA	5152	63	68	0	0	A_07_P018259	b3448	3434.72	5201.62	5.51E+02	5.61E+01	610	55	2.00E+01	0	0	0	0	0	0	555.334	1	1	49.6359	60.0247
DATA	5153	63	69	0	0	A_07_P059162	ACA-0244229	3476.84	5201.75	1.13E+03	1.13E+02	1200	46	1.60E+01	0	0	0	0	0	0	1124.05	1	1	49.2883	50.7805
DATA	5154	63	70	66	-1	(-)3xSLv1	NegativeControl	3518.88	5201.7	1.07E+01	1.08E+01	74.5	52	1.54E+01	0	0	0	0	0	0	8.97659	0	0	37.2365	54.1233
DATA	5155	63	71	66	-1	(-)3xSLv1	NegativeControl	3561.76	5201.45	2.21E+01	1.12E+01	91	52	2.03E+01	0	0	0	0	0	0	21.5318	1	0	39.7664	56.8725
DATA	5156	63	72	0	0	A_07_P056359	ECs3825	3604.05	5201.55	2.68E+04	2.68E+03	24642	50	2.26E+01	0	0	0	0	0	0	25803.8	1	1	56.2381	58.284
DATA	5157	63	73	0	0	A_07_P020747	b1623	3645.86	5201.68	1.02E+03	1.02E+02	975	56	1.77E+01	0	0	0	0	0	0	968.815	1	1	49.5203	60.12
