"subject"	"query.name"	"logFC.x"	"logFC.y"	"t"	"P.Value"	"adj.P.Val"	"B"
"5694"	"ECs3810"	"A_07_P011821"	-0.919526960674237	-0.091983607	-0.731002203	0.487823394	0.571847887	-8.096359442
"5695"	"ECs3810"	"A_07_P045696"	-0.280454796572457	-0.091983607	-0.731002203	0.487823394	0.571847887	-8.096359442
"5696"	"ECs3811"	"A_07_P011829"	-0.704856786490376	-0.540982709	-5.336793057	0.000976988	0.002599434	-1.617486576
"5697"	"ECs3812"	"A_07_P011831"	0.488563721370562	0.549609852	3.687021969	0.007375792	0.015239586	-3.982492855
"5698"	"ECs3812"	"A_07_P052781"	0.571564508839864	0.549609852	3.687021969	0.007375792	0.015239586	-3.982492855
"5699"	"ECs3812"	"A_07_P063456"	0.455746895077231	0.549609852	3.687021969	0.007375792	0.015239586	-3.982492855
"5700"	"ECs3813"	"A_07_P032958"	0.583681089768898	0.416832609	3.583146313	0.008490274	0.017300278	-3.565204018
"5701"	"ECs3813"	"A_07_P056349"	0.259131538453756	0.416832609	3.583146313	0.008490274	0.017300278	-3.565204018
"5702"	"ECs3813"	"A_07_P045704"	0.105794385785352	0.416832609	3.583146313	0.008490274	0.017300278	-3.565204018
"5703"	"ECs3813"	"A_07_P056349"	-0.00544400310694952	0.416832609	3.583146313	0.008490274	0.017300278	-3.565204018
"5704"	"ECs3813"	"A_07_P056349"	0.824931801929385	0.416832609	3.583146313	0.008490274	0.017300278	-3.565204018
"5705"	"ECs3813"	"A_07_P056349"	0.281659759014542	0.416832609	3.583146313	0.008490274	0.017300278	-3.565204018
"5706"	"ECs3813"	"A_07_P056349"	0.330427815087936	0.416832609	3.583146313	0.008490274	0.017300278	-3.565204018
"5707"	"ECs3814"	"A_07_P032963"	0.278221367851006	0.521180898	5.370091058	0.000941681	0.002525165	-1.825160531
"5708"	"ECs3814"	"A_07_P011837"	0.466442126542502	0.521180898	5.370091058	0.000941681	0.002525165	-1.825160531
"5709"	"ECs3816"	"A_07_P011845"	-0.201340955347608	0.795262162	7.078098034	0.000170886	0.000588835	0.222907595
"5710"	"ECs3817"	"A_07_P011850"	-0.218703408346081	-3.880429466	-12.87202148	3.07e-06	2.19e-05	5.088085512
"5711"	"ECs3818"	"A_07_P011854"	-2.56775900929747	-3.018594888	-14.09073797	1.63e-06	1.33e-05	5.308956948
"5712"	"ECs3819"	"A_07_P032966"	-0.514758220175921	-1.977354932	-9.005627263	3.52e-05	0.000153253	2.18204199
"5713"	"ECs3819"	"A_07_P056351"	-1.16763142623384	-1.977354932	-9.005627263	3.52e-05	0.000153253	2.18204199
"5714"	"ECs3819"	"A_07_P045706"	-1.08005824100729	-1.977354932	-9.005627263	3.52e-05	0.000153253	2.18204199
"5715"	"ECs3820"	"A_07_P011864"	0.811847191985689	1.079344641	9.468777143	2.52e-05	0.000115794	2.614232277
"5716"	"ECs3820"	"A_07_P032973"	1.08906416292575	1.079344641	9.468777143	2.52e-05	0.000115794	2.614232277
"5717"	"ECs3821"	"A_07_P011868"	0.954871633853744	1.391429294	10.60076927	1.17e-05	6.24e-05	3.514163382
"5718"	"ECs3822"	"A_07_P011872"	0.41241106522407	0.198304845	2.146702123	0.067774524	0.106280567	-6.178341074
"5719"	"ECs3823"	"A_07_P011876"	0.568047502541293	-0.11748249	-1.290190459	0.23677683	0.311954044	-7.419170731
"5720"	"ECs3824"	"A_07_P011885"	0.481956401334804	0.253757045	3.622126459	0.008052091	0.016512074	-4.056712075
"5721"	"ECs3825"	"A_07_P011887"	0.617229406636703	0.349950655	4.577969877	0.002356366	0.005645569	-2.630378432
"5722"	"ECs3825"	"A_07_P056359"	0.57183343795648	0.349950655	4.577969877	0.002356366	0.005645569	-2.630378432
"5723"	"ECs3825"	"A_07_P045714"	0.55534926256129	0.349950655	4.577969877	0.002356366	0.005645569	-2.630378432
"5724"	"ECs3826"	"A_07_P011899"	0.728318267863766	0.148590147	1.757630196	0.120932115	0.173690936	-6.774843097
"5725"	"ECs3827"	"A_07_P011895"	0.031701480326211	0.579586608	6.436999181	0.00031182	0.000963312	-0.160842072
"5726"	"ECs3827"	"A_07_P041280"	-0.00144971986845588	0.579586608	6.436999181	0.00031182	0.000963312	-0.160842072
"5727"	"ECs3828"	"A_07_P041721"	0.121106642215528	0.010011159	0.114821996	0.911715269	0.935216618	-8.271945932
"5728"	"ECs3828"	"A_07_P011901"	-0.0740625776231664	0.010011159	0.114821996	0.911715269	0.935216618	-8.271945932
"5729"	"ECs3829"	"A_07_P011910"	0.665477705760778	0.403440993	3.896056278	0.005583628	0.011905784	-3.445980365
"5730"	"ECs3830"	"A_07_P011915"	0.619421764870915	0.728818796	3.619187107	0.008084267	0.016559416	-3.969702455
"5731"	"ECs3831"	"A_07_P011919"	1.24191827542827	0.944247781	14.75011219	1.18e-06	1.03e-05	5.767324542
"5732"	"ECs3832"	"A_07_P011925"	0.227621135152084	0.431226234	3.084735219	0.017031878	0.031909226	-4.365559583
"5733"	"ECs3833"	"A_07_P011926"	-0.124314095165486	-0.433741566	-4.370457683	0.003041378	0.007019058	-2.797225086
"5734"	"ECs3834"	"A_07_P011931"	0.423802059172197	0.115551995	1.166018193	0.280685193	0.361950113	-7.367140801
"5735"	"ECs3835"	"A_07_P011938"	0.0480848406105652	-0.158478274	-1.314127827	0.229023401	0.303627449	-7.327199101
"5736"	"ECs3836"	"A_07_P011943"	0.016612572917426	0.368355923	4.089587996	0.004340222	0.009575822	-3.346703712
"5737"	"ECs3837"	"A_07_P011946"	1.28769519711247	0.103668099	0.953569298	0.371136575	0.456609946	-7.776362523
"5738"	"ECs3837"	"A_07_P063461"	1.03609531837897	0.103668099	0.953569298	0.371136575	0.456609946	-7.776362523
"5739"	"ECs3837"	"A_07_P052786"	1.05226928032631	0.103668099	0.953569298	0.371136575	0.456609946	-7.776362523
"5740"	"ECs3838"	"A_07_P011954"	-0.276644915614748	-0.452511284	-4.972110153	0.001476554	0.003747964	-2.024225935
"5741"	"ECs3839"	"A_07_P032984"	-0.0684152869521083	-0.166138888	-2.104977096	0.072137679	0.112125261	-6.248001182
"5742"	"ECs3839"	"A_07_P011960"	-0.17747316522776	-0.166138888	-2.104977096	0.072137679	0.112125261	-6.248001182
"5743"	"ECs3840"	"A_07_P011964"	-1.35981006395058	-1.383915852	-16.92721626	4.5e-07	5.19e-06	6.962409753
"5744"	"ECs3841"	"A_07_P011968"	-0.407585029686415	-0.329436914	-2.201303464	0.062460256	0.098969352	-6.164346853
"5745"	"ECs3842"	"A_07_P011975"	0.167959881011768	-0.063419945	-0.660410978	0.529495085	0.609392356	-7.607836172
"5746"	"ECs3842"	"A_07_P011975"	0.178458102877785	-0.063419945	-0.660410978	0.529495085	0.609392356	-7.607836172
"5747"	"ECs3842"	"A_07_P011975"	0.213342795122509	-0.063419945	-0.660410978	0.529495085	0.609392356	-7.607836172
"5748"	"ECs3842"	"A_07_P011975"	0.212831417613372	-0.063419945	-0.660410978	0.529495085	0.609392356	-7.607836172
"5749"	"ECs3842"	"A_07_P011975"	0.338495067704343	-0.063419945	-0.660410978	0.529495085	0.609392356	-7.607836172
"5750"	"ECs3843"	"A_07_P003900"	-0.173379490433919	0.076687444	0.819812364	0.438552084	0.52375156	-7.854948551
"5751"	"ECs3843"	"A_07_P036914"	0.0161841281562252	0.076687444	0.819812364	0.438552084	0.52375156	-7.854948551
"5752"	"ECs3846"	"A_07_P056371"	0.600951854552841	-0.246601264	-2.034016943	0.080207092	0.123196109	-5.960471536
"5753"	"ECs3846"	"A_07_P045721"	0.599358901268264	-0.246601264	-2.034016943	0.080207092	0.123196109	-5.960471536
"5754"	"ECs3847"	"A_07_P056377"	0.241870947852132	0.262549345	1.707912286	0.130112152	0.184835693	-6.235111629
"5755"	"ECs3847"	"A_07_P045727"	0.345141410126835	0.262549345	1.707912286	0.130112152	0.184835693	-6.235111629
"5756"	"ECs3849"	"A_07_P045731"	0.214189498068015	0.467278117	3.736769935	0.006898952	0.014357491	-3.557092308
"5757"	"ECs3849"	"A_07_P056381"	0.189738800424835	0.467278117	3.736769935	0.006898952	0.014357491	-3.557092308
"5758"	"ECs3849"	"A_07_P045738"	0.335873646368267	0.467278117	3.736769935	0.006898952	0.014357491	-3.557092308
"5759"	"ECs3849"	"A_07_P056388"	0.35936688769039	0.467278117	3.736769935	0.006898952	0.014357491	-3.557092308
"5760"	"ECs3850"	"A_07_P045744"	0.19620283992556	0.009849137	0.013413907	0.989660827	0.992748976	-6.778440812
"5761"	"ECs3850"	"A_07_P056394"	1.36666585782222	0.009849137	0.013413907	0.989660827	0.992748976	-6.778440812
"5762"	"ECs3854"	"A_07_P056415"	0.397758229972775	0.567096116	3.586455084	0.008452099	0.017248215	-3.424881105
"5763"	"ECs3855"	"A_07_P056416"	0.387824828175716	0.653475251	4.059196644	0.004513682	0.009894614	-2.91948455
"5764"	"ECs3855"	"A_07_P045766"	0.344918491601556	0.653475251	4.059196644	0.004513682	0.009894614	-2.91948455
"5765"	"ECs3857"	"A_07_P056428"	0.713919880078182	0.474101484	2.849442107	0.023918637	0.043097708	-4.61229136
"5766"	"ECs3857"	"A_07_P045773"	0.440083501683428	0.474101484	2.849442107	0.023918637	0.043097708	-4.61229136
"5767"	"ECs3858"	"A_07_P045778"	0.467346860411761	0.475093041	2.326337507	0.051814259	0.083925586	-5.260343626
"5768"	"ECs3858"	"A_07_P056433"	0.377758298425372	0.475093041	2.326337507	0.051814259	0.083925586	-5.260343626
"5769"	"ECs3859"	"A_07_P045784"	0.173351821218986	-0.208857831	-1.767009843	0.11927059	0.171665466	-6.225908835
"5770"	"ECs3859"	"A_07_P056440"	0.16599561891772	-0.208857831	-1.767009843	0.11927059	0.171665466	-6.225908835
"5771"	"ECs3859"	"A_07_P045784"	0.18662433974593	-0.208857831	-1.767009843	0.11927059	0.171665466	-6.225908835
"5772"	"ECs3859"	"A_07_P045784"	0.180026013312642	-0.208857831	-1.767009843	0.11927059	0.171665466	-6.225908835
"5773"	"ECs3859"	"A_07_P045784"	0.28903090393383	-0.208857831	-1.767009843	0.11927059	0.171665466	-6.225908835
"5774"	"ECs3859"	"A_07_P035997"	-0.299185168626703	-0.208857831	-1.767009843	0.11927059	0.171665466	-6.225908835
"5775"	"ECs3859"	"A_07_P045784"	0.168624468965918	-0.208857831	-1.767009843	0.11927059	0.171665466	-6.225908835
"5776"	"ECs3866"	"A_07_P033112"	0.540882430890989	0.447185504	2.192441855	0.063293496	0.100057552	-6.007261798
"5777"	"ECs3866"	"A_07_P056361"	1.00989660939485	0.447185504	2.192441855	0.063293496	0.100057552	-6.007261798
"5778"	"ECs3867"	"A_07_P056460"	1.02297798026045	0.870634183	3.981604401	0.004991777	0.010812549	-2.607434138
"5779"	"ECs3868"	"A_07_P035967"	1.04949529453635	1.27524642	5.128809356	0.001233692	0.003202911	-1.094308637
"5780"	"ECs3868"	"A_07_P056461"	0.951603484129892	1.27524642	5.128809356	0.001233692	0.003202911	-1.094308637
"5781"	"ECs3868"	"A_07_P045796"	1.11599535437322	1.27524642	5.128809356	0.001233692	0.003202911	-1.094308637
"5782"	"ECs3869"	"A_07_P035978"	0.221169203844824	0.604978034	6.561131127	0.000276595	0.000872744	-0.030441773
"5783"	"ECs3869"	"A_07_P056468"	0.801866214111502	0.604978034	6.561131127	0.000276595	0.000872744	-0.030441773
"5784"	"ECs3869"	"A_07_P045803"	0.358265928513741	0.604978034	6.561131127	0.000276595	0.000872744	-0.030441773
"5785"	"ECs3872"	"A_07_P056476"	0.449578381493081	0.873948515	10.24441783	1.48e-05	7.5e-05	3.177248038
"5786"	"ECs3872"	"A_07_P012066"	1.01736009546457	0.873948515	10.24441783	1.48e-05	7.5e-05	3.177248038
"5787"	"ECs3873"	"A_07_P012073"	-0.205530032838058	-0.457246148	-6.921360866	0.000197172	0.000660259	0.046587188
"5788"	"ECs3874"	"A_07_P012078"	-1.85131704551534	-2.031449028	-22.44231697	6.08e-08	1.3e-06	9.050876394
"5789"	"ECs3874"	"A_07_P045808"	-1.75854735889284	-2.031449028	-22.44231697	6.08e-08	1.3e-06	9.050876394
"5790"	"ECs3874"	"A_07_P056483"	-1.81186197141742	-2.031449028	-22.44231697	6.08e-08	1.3e-06	9.050876394
"5791"	"ECs3874"	"A_07_P041281"	-1.82310442027501	-2.031449028	-22.44231697	6.08e-08	1.3e-06	9.050876394
"5792"	"ECs3875"	"A_07_P012083"	0.521594644888112	-0.78205384	-6.830690076	0.000214431	0.000706793	0.362636824
"5793"	"ECs3876"	"A_07_P012088"	0.375877210939914	0.119874299	0.481058205	0.644715855	0.712656178	-7.362680615
"5794"	"ECs3877"	"A_07_P012094"	0.588591487819462	0.676059309	5.794900893	0.000596332	0.001697373	-0.841935513
"5795"	"ECs3878"	"A_07_P056488"	0.928761966012254	0.719400678	6.897370062	0.000201582	0.000672554	0.333491506
"5796"	"ECs3878"	"A_07_P045813"	0.960085476851542	0.719400678	6.897370062	0.000201582	0.000672554	0.333491506
"5797"	"ECs3878"	"A_07_P012100"	1.0020361971931	0.719400678	6.897370062	0.000201582	0.000672554	0.333491506
"5798"	"ECs3879"	"A_07_P012105"	0.94982768535624	0.385524082	3.532150383	0.009102741	0.018397368	-3.853855482
"5799"	"ECs3880"	"A_07_P012108"	1.0257549394293	0.64763605	4.181753325	0.003857159	0.008671071	-2.557685412
"5800"	"ECs3881"	"A_07_P036723"	0.583040418652687	1.051157626	6.009457706	0.000477564	0.00140241	-0.273181656
"5801"	"ECs3881"	"A_07_P012111"	1.41942892719612	1.051157626	6.009457706	0.000477564	0.00140241	-0.273181656
"5802"	"ECs3882"	"A_07_P012116"	1.14384478111363	1.114576343	8.579126799	4.87e-05	0.000201658	2.060094094
"5803"	"ECs3884"	"A_07_P012127"	-0.0947974935576502	-2.911276802	-13.20077197	2.57e-06	1.91e-05	5.234298933
"5804"	"ECs3884"	"A_07_P012133"	-2.64647336161482	-2.911276802	-13.20077197	2.57e-06	1.91e-05	5.234298933
"5805"	"ECs3885"	"A_07_P012136"	-3.31757718425188	-0.929712154	-10.02931531	1.7e-05	8.43e-05	2.976184328
"5806"	"ECs3886"	"A_07_P012144"	0.63686240442111	0.133010636	1.627261872	0.146411512	0.205479947	-7.007563782
"5807"	"ECs3887"	"A_07_P012146"	-3.9805873745797	-4.201776811	-20.80147518	1.04e-07	1.82e-06	8.675252514
"5808"	"ECs3888"	"A_07_P012154"	-2.84123144947048	-0.740142851	-3.15603832	0.015386237	0.029196453	-3.993964568
"5809"	"ECs3889"	"A_07_P012159"	-0.93308237523437	-0.758769562	-4.217195862	0.003687301	0.008326901	-2.774436879
"5810"	"ECs3890"	"A_07_P012163"	-0.807021954796319	-0.718721259	-2.977576756	0.019864947	0.036528242	-4.845154759
"5811"	"ECs3891"	"A_07_P012168"	-0.610769819253704	-0.112770235	-0.59257452	0.571555725	0.649657246	-7.20291583
"5812"	"ECs3892"	"A_07_P012175"	-1.70000925816117	-2.45027924	-11.2766067	7.65e-06	4.48e-05	3.815325022
"5813"	"ECs3893"	"A_07_P012180"	0.279834317970248	0.230855939	1.770465113	0.118664011	0.171062732	-6.73774837
"5814"	"ECs3894"	"A_07_P012186"	-0.084956338221099	-0.182333631	-2.014892835	0.082530274	0.126302982	-6.110791754
"5815"	"ECs3895"	"A_07_P012181"	-0.259994813637748	-0.083104484	-0.824244323	0.436187018	0.521725116	-7.549521683
"5816"	"ECs3896"	"A_07_P012193"	-3.71222861577037	-3.509740318	-12.67937972	3.41e-06	2.37e-05	4.876901378
"5817"	"ECs3897"	"A_07_P056495"	-0.350528997249907	-1.101391521	-4.542669442	0.002459807	0.005847704	-1.633118853
"5818"	"ECs3897"	"A_07_P045820"	-0.281598269710871	-1.101391521	-4.542669442	0.002459807	0.005847704	-1.633118853
"5819"	"ECs3898"	"A_07_P012196"	0.109650694670676	1.029705562	9.343053275	2.75e-05	0.000123574	2.652779067
"5820"	"ECs3899"	"A_07_P036730"	0.302188357700529	1.277776774	13.29448921	2.45e-06	1.84e-05	5.223675902
"5821"	"ECs3899"	"A_07_P012205"	0.239355792725408	1.277776774	13.29448921	2.45e-06	1.84e-05	5.223675902
"5822"	"ECs3900"	"A_07_P012215"	1.41316650966686	1.208083752	19.34759618	1.75e-07	2.65e-06	7.764332729
"5823"	"ECs3900"	"A_07_P041740"	1.42329053005953	1.208083752	19.34759618	1.75e-07	2.65e-06	7.764332729
"5824"	"ECs3900"	"A_07_P012210"	1.46960446846784	1.208083752	19.34759618	1.75e-07	2.65e-06	7.764332729
"5825"	"ECs3901"	"A_07_P012216"	1.03821461575601	0.717905331	7.132372397	0.000162719	0.000564968	0.23631788
"5826"	"ECs3902"	"A_07_P036768"	1.14049080329118	0.338424473	3.967008788	0.005087727	0.010998586	-3.485995103
"5827"	"ECs3902"	"A_07_P012224"	1.08375220919517	0.338424473	3.967008788	0.005087727	0.010998586	-3.485995103
"5828"	"ECs3903"	"A_07_P012226"	0.598288084746159	0.487430086	6.8586318	0.000208938	0.000692265	-0.118038302
"5829"	"ECs3904"	"A_07_P012233"	0.427719216653707	0.088889369	0.794330306	0.452324087	0.538903671	-7.63416017
"5830"	"ECs3905"	"A_07_P012246"	-0.737629189074904	-1.215488267	-4.542250394	0.002461065	0.005847704	-2.106912357
"5831"	"ECs3906"	"A_07_P012252"	-0.0109247903180235	-1.865654626	-13.26359414	2.49e-06	1.87e-05	5.27650147
"5832"	"ECs3907"	"A_07_P012259"	-0.186167676806673	-0.287651417	-2.610614138	0.033957664	0.05832787	-5.163024942
"5833"	"ECs3910"	"A_07_P012273"	0.290673860903196	0.101222219	0.987769257	0.355213329	0.440390391	-7.563590613
"5834"	"ECs3911"	"A_07_P012278"	-0.610093451346317	-0.64146474	-6.641759903	0.000256107	0.000814683	-0.184326163
"5835"	"ECs3911"	"A_07_P036791"	-0.538346619375559	-0.64146474	-6.641759903	0.000256107	0.000814683	-0.184326163
"5836"	"ECs3912"	"A_07_P045821"	0.152216524728607	-0.029986147	-0.273625791	0.792037043	0.838869423	-8.006000716
"5837"	"ECs3912"	"A_07_P036799"	0.0308099032522684	-0.029986147	-0.273625791	0.792037043	0.838869423	-8.006000716
"5838"	"ECs3912"	"A_07_P056501"	0.0781159700200923	-0.029986147	-0.273625791	0.792037043	0.838869423	-8.006000716
"5839"	"ECs3913"	"A_07_P036801"	0.405733972037629	0.629185111	5.966198073	0.00049921	0.001453479	-0.562348406
"5840"	"ECs3913"	"A_07_P045826"	0.520180086885421	0.629185111	5.966198073	0.00049921	0.001453479	-0.562348406
"5841"	"ECs3913"	"A_07_P056506"	0.592456909992798	0.629185111	5.966198073	0.00049921	0.001453479	-0.562348406
"5842"	"ECs3914"	"A_07_P045831"	1.30095858972929	0.501340189	5.299683676	0.001018076	0.002695631	-1.404805821
"5843"	"ECs3914"	"A_07_P036806"	1.19844305154465	0.501340189	5.299683676	0.001018076	0.002695631	-1.404805821
"5844"	"ECs3914"	"A_07_P056511"	1.07336545822416	0.501340189	5.299683676	0.001018076	0.002695631	-1.404805821
"5845"	"ECs3915"	"A_07_P045836"	1.16143856551121	0.930572855	6.127130253	0.000423795	0.001262836	-0.17128941
"5846"	"ECs3915"	"A_07_P056516"	1.30767597182921	0.930572855	6.127130253	0.000423795	0.001262836	-0.17128941
"5847"	"ECs3916"	"A_07_P036820"	0.971907200340186	0.483096647	4.138352423	0.004076897	0.009086559	-2.819227348
"5848"	"ECs3916"	"A_07_P056524"	0.17948906468205	0.483096647	4.138352423	0.004076897	0.009086559	-2.819227348
"5849"	"ECs3916"	"A_07_P045844"	0.720287721609428	0.483096647	4.138352423	0.004076897	0.009086559	-2.819227348
"5850"	"ECs3917"	"A_07_P036823"	0.459091970080985	0.528440068	4.685038596	0.002070788	0.005043162	-2.287664064
"5851"	"ECs3918"	"A_07_P012284"	0.650183826678918	0.52179331	8.138516583	6.9e-05	0.000270667	1.114943858
"5852"	"ECs3919"	"A_07_P012286"	0.316421228227485	0.304138072	3.30579535	0.012455685	0.024198479	-4.45138917
"5853"	"ECs3920"	"A_07_P012295"	0.257823937393788	0.061560743	0.492680385	0.636871291	0.705840926	-8.172034801
"5854"	"ECs3921"	"A_07_P012296"	0.284652467303162	-0.350477344	-3.934526456	0.00530854	0.011391215	-3.475971982
"5855"	"ECs3922"	"A_07_P012303"	0.489653386837085	-0.358913387	-3.167787891	0.015131678	0.028773354	-4.615920267
"5856"	"ECs3923"	"A_07_P012308"	-0.224216828317386	-0.346788818	-4.552216508	0.002431348	0.00578968	-2.881844139
"5857"	"ECs3924"	"A_07_P012314"	-0.505599637959143	-0.238082459	-1.36957372	0.211905794	0.283736904	-6.425223647
"5858"	"ECs3925"	"A_07_P012316"	-1.14292235978443	-1.480779969	-8.638153582	4.65e-05	0.000194004	1.68034695
"5859"	"ECs3926"	"A_07_P012323"	-1.17665805834062	-1.39337348	-20.97132069	9.85e-08	1.74e-06	8.454296356
"5860"	"ECs3927"	"A_07_P012328"	-2.31331965032182	-1.54030743	-2.720824481	0.028868616	0.050647507	-5.191253019
"5861"	"ECs3928"	"A_07_P012331"	-0.0673336261763147	0.036771188	0.414760562	0.690367487	0.750668189	-8.150558133
"5862"	"ECs3929"	"A_07_P012338"	-0.78589714629418	-0.757263914	-6.963440701	0.000189695	0.000641115	0.002478307
"5863"	"ECs3930"	"A_07_P045859"	-0.317471568780012	-0.894938535	-10.64774024	1.13e-05	6.1e-05	3.245574632
"5864"	"ECs3930"	"A_07_P036870"	-0.448206936173745	-0.894938535	-10.64774024	1.13e-05	6.1e-05	3.245574632
"5865"	"ECs3930"	"A_07_P045859"	-0.482389836828746	-0.894938535	-10.64774024	1.13e-05	6.1e-05	3.245574632
"5866"	"ECs3930"	"A_07_P056534"	-0.537240699443905	-0.894938535	-10.64774024	1.13e-05	6.1e-05	3.245574632
"5867"	"ECs3930"	"A_07_P045859"	-0.41546846634706	-0.894938535	-10.64774024	1.13e-05	6.1e-05	3.245574632
"5868"	"ECs3930"	"A_07_P045859"	-0.595475927721952	-0.894938535	-10.64774024	1.13e-05	6.1e-05	3.245574632
"5869"	"ECs3930"	"A_07_P045859"	-0.54924379154441	-0.894938535	-10.64774024	1.13e-05	6.1e-05	3.245574632
"5870"	"ECs3931"	"A_07_P012366"	-2.64458166637931	-2.743061861	-21.74534375	7.61e-08	1.5e-06	8.953803688
"5871"	"ECs3932"	"A_07_P012375"	0.797233542791751	0.772366767	7.408254166	0.000127424	0.000459652	0.849494321
"5872"	"ECs3933"	"A_07_P045861"	0.876043364353183	0.626919709	5.662964935	0.000685542	0.001912448	-1.076575843
"5873"	"ECs3933"	"A_07_P056536"	0.944812715160853	0.626919709	5.662964935	0.000685542	0.001912448	-1.076575843
"5874"	"ECs3933"	"A_07_P012376"	0.318393974167936	0.626919709	5.662964935	0.000685542	0.001912448	-1.076575843
"5875"	"ECs3935"	"A_07_P052081"	1.01248577161271	-0.091658246	-0.922657899	0.385987868	0.471484957	-7.769821269
"5876"	"ECs3935"	"A_07_P012381"	1.08250475717502	-0.091658246	-0.922657899	0.385987868	0.471484957	-7.769821269
"5877"	"ECs3935"	"A_07_P063471"	1.09931077477792	-0.091658246	-0.922657899	0.385987868	0.471484957	-7.769821269
"5878"	"ECs3936"	"A_07_P012386"	-0.321121005681622	-0.463210176	-4.215368414	0.003695856	0.008342773	-3.032593575
"5879"	"ECs3937"	"A_07_P041286"	0.368692505145676	-0.468635627	-3.803588477	0.006310258	0.013292183	-3.469322911
"5880"	"ECs3937"	"A_07_P000003"	-0.0595308458946183	-0.468635627	-3.803588477	0.006310258	0.013292183	-3.469322911
"5881"	"ECs3938"	"A_07_P000008"	-0.438726814240848	-0.488774954	-6.391531816	0.000325956	0.001000759	-0.543332068
"5882"	"ECs3939"	"A_07_P000015"	-0.470118311870192	-0.388658703	-5.51056683	0.000807549	0.002209943	-1.564200284
"5883"	"ECs3939"	"A_07_P036890"	-0.427639061152265	-0.388658703	-5.51056683	0.000807549	0.002209943	-1.564200284
"5884"	"ECs3940"	"A_07_P000016"	0.680336720653411	0.211061846	1.868286906	0.102665734	0.151845261	-6.590670081
"5885"	"ECs3941"	"A_07_P000021"	0.682104786411403	0.36225587	1.485173829	0.179806942	0.246153542	-6.758337829
"5886"	"ECs3942"	"A_07_P000026"	-0.0221029414375701	0.066669058	0.884703486	0.404821629	0.491414972	-7.819646615
"5887"	"ECs3943"	"A_07_P036891"	-0.590444926890954	-0.04250053	-0.407993896	0.695109504	0.754923179	-7.753196194
"5888"	"ECs3943"	"A_07_P000033"	-0.104862097403243	-0.04250053	-0.407993896	0.695109504	0.754923179	-7.753196194
"5889"	"ECs3944"	"A_07_P036896"	0.0685503102295516	-0.438621623	-1.833728611	0.108065287	0.158544105	-5.70538089
"5890"	"ECs3944"	"A_07_P000036"	-0.392278267520702	-0.438621623	-1.833728611	0.108065287	0.158544105	-5.70538089
"5891"	"ECs3945"	"A_07_P000043"	-0.62791959275141	0.086917011	0.348866371	0.737145305	0.7905218	-7.118339659
"5892"	"ECs3946"	"A_07_P000047"	0.455615635616799	0.820636825	6.437526307	0.000311661	0.000963312	-0.250914652
"5893"	"ECs3947"	"A_07_P000051"	0.498487206447618	0.583503769	3.191266005	0.014636334	0.02792862	-4.696382531
"5894"	"ECs3948"	"A_07_P000059"	1.59299256238634	1.048202193	13.80427599	1.88e-06	1.49e-05	5.050995833
"5895"	"ECs3949"	"A_07_P000065"	1.23391738482742	1.382813792	25.99364766	2.13e-08	6.65e-07	10.06856584
"5896"	"ECs3950"	"A_07_P034014"	0.495933902237849	0.485283814	8.435172358	5.45e-05	0.000220602	1.28808812
"5897"	"ECs3950"	"A_07_P000070"	0.493706994429951	0.485283814	8.435172358	5.45e-05	0.000220602	1.28808812
"5898"	"ECs3950"	"A_07_P036906"	0.248448341073115	0.485283814	8.435172358	5.45e-05	0.000220602	1.28808812
"5899"	"ECs3951"	"A_07_P000074"	-0.596227978368182	-0.05145369	-0.540592912	0.605061047	0.67884595	-7.924513911
"5900"	"ECs3952"	"A_07_P000079"	-0.314651453959215	0.396583825	2.027940217	0.080938219	0.124144644	-6.021371038
"5901"	"ECs3953"	"A_07_P000083"	-0.147966648894717	-0.327596482	-2.254210257	0.057709732	0.092271411	-5.702785484
"5902"	"ECs3954"	"A_07_P000086"	-0.294840235419848	-0.686642271	-7.057635035	0.000174084	0.000598152	0.454367637
"5903"	"ECs3955"	"A_07_P000092"	-3.63628393071969	-3.98533776	-17.40443945	3.7e-07	4.41e-06	7.014569665
"5904"	"ECs3955"	"A_07_P051806"	-3.49615039906199	-3.98533776	-17.40443945	3.7e-07	4.41e-06	7.014569665
"5905"	"ECs3955"	"A_07_P062836"	-3.51113339752237	-3.98533776	-17.40443945	3.7e-07	4.41e-06	7.014569665
"5906"	"ECs3956"	"A_07_P000096"	0.391181908200029	-3.605676631	-12.39460504	3.99e-06	2.69e-05	5.099994853
"5907"	"ECs3957"	"A_07_P041749"	0.128403549005864	-0.002984977	-0.036314987	0.972015177	0.979001648	-8.110084951
"5908"	"ECs3957"	"A_07_P000102"	0.502859613704465	-0.002984977	-0.036314987	0.972015177	0.979001648	-8.110084951
"5909"	"ECs3958"	"A_07_P000106"	0.313220781276133	0.013763326	0.127960983	0.90167225	0.927468256	-7.923197687
"5910"	"ECs3960"	"A_07_P000117"	0.329304518958277	-0.62736198	-2.866804833	0.023321868	0.042175382	-4.300735047
"5911"	"ECs3962"	"A_07_P000129"	-0.0388187155775455	0.060273808	0.602710929	0.565148962	0.643713856	-7.703162061
"5912"	"ECs3962"	"A_07_P041757"	0.141143184351993	0.060273808	0.602710929	0.565148962	0.643713856	-7.703162061
